HEADER,  dgeba.mol  read w/ mol2lmp > atom_typing v1.7 / 4 November 2023 w/PCFF-IFF atom-types > all2lmp: v1.14 / 18 December 2023  Class: r > cell_builder version: v1.3 / 11 December 2023

1170 atoms

4 atom types

-40.0000000000   40.0000000000   xlo  xhi  
-40.0000000000   40.0000000000   ylo  yhi  
-40.0000000000   40.0000000000   zlo  zhi  

Masses

 1   12.00000  # C
 2   1.00800   # H
 3   14.00000  # N
 4   15.99900  # O

Atoms # charge

  64   2   0.000000   -1.592074717    16.605349509    19.069262638   0  0  0  # H/H
  65   2   0.000000   -0.458027940    17.960751055    19.142173933   0  0  0  # H/H
  66   2   0.000000    0.063075741    19.236504631    17.100578626   0  0  0  # H/H
  67   2   0.000000   -0.678470699    19.951991581    14.921371577   0  0  0  # H/H
  68   2   0.000000   -3.323667147    16.654386579    14.753958326   0  0  0  # H/H
  69   2   0.000000   -2.588769460    15.952955698    16.904734388   0  0  0  # H/H
  70   2   0.000000   -3.047570845    17.120553853    12.475380859   0  0  0  # H/H
  71   2   0.000000   -4.347977872    18.135172388    13.261167561   0  0  0  # H/H
  72   2   0.000000   -2.736505043    18.917494395    10.660114286   0  0  0  # H/H
  73   2   0.000000   -4.747584792    20.353845410    10.290041288   0  0  0  # H/H
  74   2   0.000000   -5.457503289    19.807373691    11.926476148   0  0  0  # H/H
  75   4   0.000000   12.788955957    -35.553957436   10.074917857   0  0  0  # O/O
  76   1   0.000000   11.905682741    -35.593825288   11.335633875   0  0  0  # C/C
  77   1   0.000000   12.280002528    -34.332796815   10.862470957   0  0  0  # C/C
  78   1   0.000000   13.471387092    -33.618212590   11.491534562   0  0  0  # C/C
  79   4   0.000000   13.001834746    -32.618528672   12.372655364   0  0  0  # O/O
  80   1   0.000000   13.910105922    -31.835954386   13.044444273   0  0  0  # C/C
  81   1   0.000000   13.450629388    -30.922905729   13.922209540   0  0  0  # C/C
  82   1   0.000000   14.264217659    -30.120198597   14.624169066   0  0  0  # C/C
  83   1   0.000000   15.596869510    -30.196335990   14.477003704   0  0  0  # C/C
  84   1   0.000000   16.075052878    -31.105524881   13.611664079   0  0  0  # C/C
  85   1   0.000000   15.250513986    -31.903636322   12.914968920   0  0  0  # C/C
  86   1   0.000000   16.524181729    -29.302954270   15.269495560   0  0  0  # C/C
  87   1   0.000000   16.868366870    -29.969604438   16.582232529   0  0  0  # C/C
  88   1   0.000000   16.127463879    -29.763788299   17.683063136   0  0  0  # C/C
  89   1   0.000000   16.437876455    -30.366872722   18.840203223   0  0  0  # C/C
  90   1   0.000000   17.488693864    -31.200532237   18.966671068   0  0  0  # C/C
  91   1   0.000000   18.219201938    -31.398408644   17.850704863   0  0  0  # C/C
  92   1   0.000000   17.918480232    -30.800395461   16.686919510   0  0  0  # C/C
  93   4   0.000000   17.730152704    -31.774184997   20.192004553   0  0  0  # O/O
  94   1   0.000000   18.829936933    -32.648758173   20.339567728   0  0  0  # C/C
  95   1   0.000000   18.860336866    -33.180408757   21.768672200   0  0  0  # C/C
  96   1   0.000000   19.772055106    -32.644666670   22.682954085   0  0  0  # C/C
  97   4   0.000000   20.171832955    -33.957414285   21.984421237   0  0  0  # O/O
  98   2   0.000000   10.938174933    -36.011437138   11.059417301   0  0  0  # H/H
  99   2   0.000000   12.465661949    -36.087780262   12.127904631   0  0  0  # H/H
 100   2   0.000000   11.592594024    -33.739127361   10.251335639   0  0  0  # H/H
